,season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
3860,2018,REG,10,Julian Edelman,WR,NE,5.601666666666667,3.172631101672639,6.165833333333333,20.462968084517946,9,12,75.0,104.0,0,5.506666666666669,5.253948914347398,0.2527177523192705,00-0027150,Julian,Edelman,11,J.Edelman
3861,2018,REG,10,Cole Beasley,WR,DAL,5.58,3.3633716204169772,6.033999999999997,15.780114022699927,4,5,80.0,37.0,0,2.387500000000003,2.6896383108399355,-0.3021383108399327,00-0029000,Cole,Beasley,11,C.Beasley
3862,2018,REG,10,Alshon Jeffery,WR,PHI,5.53875,2.429387801296522,11.033749999999998,23.303764718306137,4,8,50.0,48.0,0,3.092500000000001,3.615602496460099,-0.5231024964600977,00-0029137,Alshon,Jeffery,17,A.Jeffery
3863,2018,REG,10,Calvin Ridley,WR,ATL,5.496,3.5463212369565165,6.488000000000001,12.175806027849719,3,5,60.0,37.0,0,8.503333333333332,11.693082955890228,-3.1897496225568958,00-0034837,Calvin,Ridley,18,C.Ridley
3864,2018,REG,10,Jermaine Kearse,WR,NYJ,5.364999999999999,2.878300687283573,7.086000000000003,19.77010211483735,2,5,40.0,16.0,0,3.2349999999999994,2.6917671291694205,0.5432328708305789,00-0029159,Jermaine,Kearse,10,J.Kearse
3865,2018,REG,10,Amari Cooper,WR,DAL,5.322222222222222,2.4933596868909054,12.002999999999997,62.780480150635476,6,10,60.0,75.0,0,3.866666666666667,3.0065599380562937,0.8601067286103734,00-0031544,Amari,Cooper,19,A.Cooper
3866,2018,REG,10,Dante Pettis,WR,SF,5.211666666666666,4.670674958749907,4.3983333333333325,9.921425617504415,4,6,66.66666666666666,12.0,0,2.665000000000001,4.875107567841269,-2.210107567841268,00-0034860,Dante,Pettis,18,D.Pettis
3867,2018,REG,10,Davante Adams,WR,GB,5.154285714285714,3.376498326194999,14.752857142857142,52.61093280350501,4,7,57.14285714285714,57.0,2,4.040000000000003,3.515401378157037,0.5245986218429657,00-0031381,Davante,Adams,17,D.Adams
3868,2018,REG,10,Corey Davis,WR,TEN,4.9350000000000005,2.588156542458196,15.35,53.542153545641646,7,10,70.0,125.0,1,3.402857142857144,4.051038246102553,-0.6481811032454088,00-0033871,Corey,Davis,84,C.Davis
3869,2018,REG,10,Allen Robinson,WR,CHI,4.87,1.969338236648032,13.925,34.11735881416146,6,8,75.0,133.0,2,10.328333333333331,6.256950122322299,4.071383211011033,00-0031428,Allen,Robinson,12,A.Robinson II
3870,2018,REG,10,Greg Olsen,TE,CAR,4.86,2.421117091174918,7.136666666666667,31.919493104733505,4,6,66.66666666666666,40.0,0,1.3674999999999997,2.1698134673665095,-0.8023134673665098,00-0025418,Gregory,Olsen,88,G.Olsen
3871,2018,REG,10,Antonio Brown,WR,PIT,4.812,2.728174546218808,9.13,46.9851616776739,6,6,100.0,96.0,1,6.87,3.119122959907571,3.750877040092429,00-0027793,Antonio,Brown,84,A.Brown
3872,2018,REG,10,Mohamed Sanu,WR,ATL,4.8100000000000005,5.428983113519687,4.517500000000001,13.564538527943554,6,8,75.0,47.0,0,4.078333333333334,4.647761736628174,-0.5694284032948396,00-0029632,Mohamed,Sanu,12,M.Sanu
3873,2018,REG,10,George Kittle,TE,SF,4.775555555555555,2.544639507195378,3.738000000000001,14.053159893229072,9,10,90.0,83.0,0,5.514444444444444,5.6601840947226565,-0.14573965027821245,00-0033288,George,Kittle,85,G.Kittle
3874,2018,REG,10,Odell Beckham,WR,NYG,4.736363636363636,2.444201858970421,15.407272727272726,64.4337147853857,4,11,36.36363636363637,73.0,2,2.6275000000000004,3.261842967614716,-0.6343429676147156,00-0031235,Odell,Beckham,13,O.Beckham
3875,2018,REG,10,Julio Jones,WR,ATL,4.455454545454545,3.0089532323298473,9.48090909090909,39.14348984723942,7,11,63.63636363636363,107.0,1,4.527142857142858,2.9787258437775455,1.5484170133653121,00-0027944,Quintorris,Jones,11,J.Jones
3876,2018,REG,10,Jordan Reed,TE,WAS,4.436,1.8721558784025703,6.031666666666666,15.683640303358612,4,6,66.66666666666666,51.0,0,5.5325,5.586137092567867,-0.053637092567867306,00-0030472,Jordan,Reed,86,J.Reed
3877,2018,REG,10,Marquise Goodwin,WR,SF,4.408,4.245621005396092,12.454000000000002,23.410654535884813,4,5,80.0,69.0,0,2.482499999999998,3.4968917708683875,-1.0143917708683894,00-0030068,Marquise,Goodwin,11,M.Goodwin
3878,2018,REG,10,Ricky Seals-Jones,TE,ARI,4.286,3.4175707012706846,9.396666666666668,30.19710062129544,5,9,55.55555555555556,51.0,0,2.817999999999999,2.2764969030860813,0.5415030969139178,00-0033611,Roderick,Seals-Jones,86,R.Seals-Jones
3879,2018,REG,10,Michael Thomas,WR,NO,4.26,2.188862260262933,7.213750000000002,35.450580502487874,8,8,100.0,70.0,2,1.804999999999999,1.4932557084508034,0.3117442915491957,00-0032765,Michael,Thomas,13,M.Thomas
3880,2018,REG,10,Marvin Jones,WR,DET,4.018571428571429,1.2477671308507399,14.528571428571427,28.92244689019708,3,7,42.857142857142854,55.0,0,3.3233333333333355,3.1867148618556107,0.13661847147772477,00-0029293,Marvin,Jones,11,M.Jones
3881,2018,REG,10,Devin Funchess,WR,CAR,3.985,2.637465874128921,10.328,38.494222884830414,3,5,60.0,32.0,0,1.7899999999999991,2.0472053612537215,-0.2572053612537224,00-0032055,Devin,Funchess,17,D.Funchess
3882,2018,REG,10,Josh Gordon,WR,NE,3.591666666666667,1.593914433696652,16.61,55.12473035012998,4,12,33.33333333333333,81.0,0,5.965000000000003,2.5441651994784706,3.4208348005215328,00-0029664,Joshua,Gordon,10,J.Gordon
3883,2018,REG,10,DeVante Parker,WR,MIA,3.416363636363636,2.712544905854379,8.583636363636362,46.32064364207221,5,11,45.45454545454545,43.0,0,4.884000000000002,4.937799233754049,-0.05379923375404694,00-0031547,DeVante,Parker,11,D.Parker
3884,2018,REG,10,Kenny Golladay,WR,DET,3.3576923076923078,2.326801386922536,13.098461538461537,48.42590222677246,6,13,46.15384615384615,78.0,1,4.328333333333334,3.870369317606522,0.4579640157268119,00-0033932,Kenneth,Golladay,19,K.Golladay
3885,2018,REG,10,John Ross,WR,CIN,2.7933333333333334,1.8816232831458943,22.2,64.35404386897284,2,6,33.33333333333333,39.0,1,3.4750000000000014,1.0364228342875776,2.4385771657124238,00-0033460,John,Ross,15,J.Ross
3886,2018,REG,11,Seth Roberts,WR,LV,8.52,4.5839677030546815,5.269999999999998,16.21182157767523,4,7,57.14285714285714,38.0,0,10.4375,8.334389560791806,2.1031104392081943,00-0031166,Seth,Roberts,10,S.Roberts
3887,2018,REG,11,Travis Kelce,TE,KC,7.96875,3.8308932578577894,8.129333333333333,24.366557429462066,10,15,66.66666666666666,127.0,1,7.866,7.717388545639051,0.1486114543609487,00-0030506,Travis,Kelce,87,T.Kelce
3888,2018,REG,11,Keke Coutee,WR,HOU,7.65888888888889,3.4004321255237584,5.204444444444447,35.452618831365434,5,9,55.55555555555556,77.0,0,13.989999999999998,11.23842153092462,2.751578469075378,00-0034366,Key'vantanie,Coutee,16,K.Coutee
3889,2018,REG,11,Chris Conley,WR,KC,7.541428571428571,3.542230653140586,7.153749999999998,11.435936375989122,7,8,87.5,74.0,2,6.234285714285717,3.692229666898746,2.5420560473869704,00-0032128,Christian,Conley,17,C.Conley
3890,2018,REG,11,Taylor Gabriel,WR,CHI,7.483333333333334,2.7568411161940194,9.905555555555555,38.14393291117576,7,9,77.77777777777779,52.0,0,1.5871428571428576,1.6179858230035384,-0.030842965860680804,00-0031228,Taylor,Gabriel,18,T.Gabriel
3891,2018,REG,11,Bruce Ellington,WR,DET,7.2266666666666675,3.214075619872004,3.6766666666666663,14.670804699623144,6,9,66.66666666666666,52.0,0,4.961666666666666,4.306309180722759,0.6553574859439069,00-0031326,Bruce,Ellington,12,B.Ellington
3892,2018,REG,11,DeSean Jackson,WR,TB,7.201428571428571,1.895264693016193,18.195714285714285,33.7663370536306,4,7,57.14285714285714,38.0,0,0.19250000000000078,2.013598022721845,-1.821098022721844,00-0026189,DeSean,Jackson,11,D.Jackson
3893,2018,REG,11,D.J. Moore,WR,CAR,7.15625,2.652904733645835,9.6225,21.87118220302867,7,8,87.5,157.0,1,14.501428571428573,3.0877835056354894,11.413645065793084,00-0034827,Denniston,Moore,12,D.Moore
3894,2018,REG,11,Doug Baldwin,WR,SEA,7.06625,3.0886797936661883,10.619000000000002,34.17106448706397,7,10,70.0,52.0,1,1.70142857142857,1.487237035624856,0.21419153580371386,00-0028434,Doug,Baldwin,89,D.Baldwin
3895,2018,REG,11,Josh Doctson,WR,WAS,7.018571428571428,1.7719879945938781,17.52142857142857,29.647803911141185,3,7,42.857142857142854,32.0,0,3.6100000000000043,2.7338075473170704,0.8761924526829339,00-0032760,Joshua,Doctson,18,J.Doctson
3896,2018,REG,11,Jared Cook,TE,LV,6.995,2.8083803577012794,11.873333333333333,31.307404965941547,3,6,50.0,31.0,1,0.6600000000000014,0.5799729821911418,0.08002701780885957,00-0027061,Jared,Cook,87,J.Cook
3897,2018,REG,11,Curtis Samuel,WR,CAR,6.92,2.2210270605679985,12.767142857142858,25.39136858254965,5,7,71.42857142857143,55.0,1,1.6519999999999997,1.8268172631813286,-0.17481726318132895,00-0033282,Curtis,Samuel,10,C.Samuel
3898,2018,REG,11,Jonnu Smith,TE,TEN,6.698333333333333,5.3403882628996024,5.511250000000001,20.684963640628666,6,8,75.0,44.0,0,3.743333333333331,3.5184904787577884,0.22484285457554254,00-0033858,Jonnu,Smith,81,J.Smith
3899,2018,REG,11,C.J. Uzomah,TE,CIN,6.4175,1.446140638900981,9.172,13.65734536466244,3,5,60.0,41.0,0,4.336666666666667,4.844605416553937,-0.5079387498872698,00-0032134,Christopher,Uzomah,87,C.Uzomah
3900,2018,REG,11,D.J. Chark,WR,JAX,6.369999999999999,2.1807730539932484,6.388000000000001,21.316070475173518,2,5,40.0,15.0,0,0.995000000000001,0.9154380560025857,0.07956194399741534,00-0034777,Darrell,Chark,17,D.Chark
3901,2018,REG,11,Jordan Reed,TE,WAS,6.356999999999999,3.778172004398601,6.620000000000001,17.602552636031813,7,11,63.63636363636363,71.0,1,4.654285714285714,4.828309633990898,-0.17402391970518405,00-0030472,Jordan,Reed,86,J.Reed
3902,2018,REG,11,JuJu Smith-Schuster,WR,PIT,6.346,4.138053333441801,8.318999999999999,22.97431648715824,8,10,80.0,104.0,0,4.92,5.666257878320124,-0.7462578783201241,00-0033857,John,Smith-Schuster,19,J.Smith-Schuster
3903,2018,REG,11,Stefon Diggs,WR,MIN,6.344444444444445,2.3932611043319634,9.096666666666668,43.77255593872803,13,18,72.22222222222221,126.0,1,4.635384615384615,3.320532481820917,1.3148521335636985,00-0031588,Stefon,Diggs,14,S.Diggs
3904,2018,REG,11,Adam Thielen,WR,MIN,6.314999999999999,3.051780638703278,8.795,28.213970647205063,7,12,58.333333333333336,66.0,0,2.112857142857144,2.178764427116385,-0.0659072842592412,00-0030035,Adam,Thielen,19,A.Thielen
3905,2018,REG,11,Vance McDonald,TE,PIT,6.275,3.7429502862395148,4.463333333333334,7.39574703120685,3,6,50.0,27.0,1,5.176666666666667,4.000288464953276,1.1763782017133906,00-0030470,Vance,McDonald,89,V.McDonald
3906,2018,REG,11,Geoff Swaim,TE,DAL,6.236000000000001,3.0289299632351594,3.4480000000000004,8.802655093183558,4,5,80.0,24.0,0,4.047499999999999,4.967986184516633,-0.9204861845166334,00-0032141,Geoffrey,Swaim,87,G.Swaim
3907,2018,REG,11,Tyler Lockett,WR,SEA,6.145999999999999,1.9094443000340504,12.090000000000002,19.452310464667267,5,5,100.0,71.0,0,2.109999999999998,2.764970884593842,-0.654970884593844,00-0032211,Tyler,Lockett,16,T.Lockett
3908,2018,REG,11,Tyler Higbee,TE,LAR,6.103333333333333,2.7865905043156665,4.124285714285716,5.790793300571661,6,7,85.71428571428571,63.0,0,4.854999999999998,4.125797316826923,0.7292026831730745,00-0033110,Tyler,Higbee,89,T.Higbee
3909,2018,REG,11,Emmanuel Sanders,WR,DEN,6.058,4.77265330553573,6.02,24.840107282855367,4,6,66.66666666666666,56.0,0,9.065,9.140939786887657,-0.07593978688765723,00-0027685,Emmanuel,Sanders,10,E.Sanders
3910,2018,REG,11,Adam Humphries,WR,TB,6.038,2.039655964742612,6.878,9.116937514912118,3,5,60.0,60.0,1,14.203333333333333,6.150615252360012,8.052718080973321,00-0032009,Adam,Humphries,10,A.Humphries
3911,2018,REG,11,Golden Tate,WR,PHI,5.9471428571428575,3.2324858810621278,12.26625,31.136565554004314,5,8,62.5,48.0,0,2.536,2.952595068078284,-0.41659506807828395,00-0027891,Golden,Tate,19,G.Tate
3912,2018,REG,11,T.Y. Hilton,WR,IND,5.9255555555555555,1.8558280291270708,12.08111111111111,42.05864149775646,9,9,100.0,155.0,2,5.141111111111113,4.583760775250474,0.5573503358606384,00-0029608,Eugene,Hilton,13,T.Hilton
3913,2018,REG,11,Tyreek Hill,WR,KC,5.915454545454545,3.176489676024514,19.95,55.81088641995042,10,14,71.42857142857143,215.0,2,4.845999999999998,4.350703437818335,0.4952965621816636,00-0033040,Tyreek,Hill,10,T.Hill
3914,2018,REG,11,Keenan Allen,WR,LAC,5.715454545454545,2.808193462664042,6.995,24.15887178011224,9,12,75.0,89.0,1,3.473333333333334,3.686883535348645,-0.21355020201531083,00-0030279,Keenan,Allen,13,K.Allen
3915,2018,REG,11,Dontrelle Inman,WR,IND,5.676,2.768527024161662,10.428333333333335,24.203156428902993,4,6,66.66666666666666,34.0,1,2.4049999999999976,3.485511891530564,-1.0805118915305663,00-0028411,Dontrelle,Inman,15,D.Inman
3916,2018,REG,11,Kenny Golladay,WR,DET,5.645333333333334,1.489323851892751,12.770666666666667,84.93017069385947,8,15,53.333333333333336,113.0,1,4.357500000000001,2.7292192335813894,1.6282807664186114,00-0033932,Kenneth,Golladay,19,K.Golladay
3917,2018,REG,11,Alshon Jeffery,WR,PHI,5.394,3.4854251253056616,7.892000000000001,12.520624444726488,4,5,80.0,33.0,0,0.03999999999999915,2.3296672481119742,-2.289667248111975,00-0029137,Alshon,Jeffery,17,A.Jeffery
3918,2018,REG,11,Tyrell Williams,WR,LAC,5.371666666666667,2.224371015366774,9.865,17.03554468268815,2,6,33.33333333333333,22.0,0,0.045000000000001705,3.2348628255967924,-3.1898628255967907,00-0032160,Tyrell,Williams,16,Ty.Williams
3919,2018,REG,11,Kyle Rudolph,TE,MIN,5.358,1.781717536278709,8.406000000000002,11.235864945063758,2,5,40.0,13.0,0,0.0449999999999946,0.8052911666994165,-0.7602911666994219,00-0027981,Kyle,Rudolph,82,K.Rudolph
3920,2018,REG,11,Courtland Sutton,WR,DEN,5.25,2.4398637403960577,11.198333333333332,46.207275978268335,3,6,50.0,78.0,0,15.183333333333332,11.689459689605428,3.4938736437279037,00-0034348,Courtland,Sutton,14,C.Sutton
3921,2018,REG,11,Antonio Brown,WR,PIT,5.073076923076922,2.4469686919257323,14.728461538461538,52.87765810549572,5,13,38.46153846153847,117.0,1,11.538,7.683197155606831,3.854802844393169,00-0027793,Antonio,Brown,84,A.Brown
3922,2018,REG,11,Tyler Boyd,WR,CIN,5.009090909090909,1.82904220084605,9.036363636363635,29.60183447988326,4,11,36.36363636363637,71.0,0,10.06,6.749685122879441,3.3103148771205593,00-0033009,Tyler,Boyd,83,T.Boyd
3923,2018,REG,11,Cole Beasley,WR,DAL,4.9719999999999995,3.4529308907783816,5.532857142857142,19.775338269083477,5,7,71.42857142857143,51.0,0,5.649999999999999,5.036110316580926,0.6138896834190728,00-0029000,Cole,Beasley,11,C.Beasley
3924,2018,REG,11,Austin Hooper,TE,ATL,4.955,2.0401191150273834,3.4612500000000006,9.026894865525675,4,8,50.0,27.0,0,2.4650000000000016,2.3922184152382897,0.07278158476171193,00-0032392,Austin,Hooper,81,A.Hooper
3925,2018,REG,11,Jeff Heuerman,TE,DEN,4.895,5.218022375348956,3.871999999999999,13.314077436214836,4,5,80.0,20.0,0,1.4025000000000007,2.020612829953464,-0.6181128299534633,00-0032227,Jeff,Heuerman,82,J.Heuerman
3926,2018,REG,11,Antonio Gates,TE,LAC,4.815714285714286,2.16706360647595,9.969999999999999,20.086343358756647,5,7,71.42857142857143,80.0,1,7.056,5.515455464096374,1.540544535903626,00-0021547,Antonio,Gates,85,A.Gates
3927,2018,REG,11,Willie Snead,WR,BAL,4.796250000000001,3.425663411710462,7.706250000000001,42.92278771844323,5,8,62.5,51.0,0,3.313999999999999,3.2168620442977955,0.09713795570220363,00-0030663,Willie,Snead,83,W.Snead IV
3928,2018,REG,11,Tre'Quan Smith,WR,NO,4.74,1.6940095540179245,12.826923076923077,43.00784070979057,10,13,76.92307692307693,157.0,1,3.9490000000000003,4.202373244769388,-0.2533732447693873,00-0034765,Tre'Quan,Smith,10,T.Smith
3929,2018,REG,11,Mike Evans,WR,TB,4.7385714285714275,3.320404043850855,14.418571428571427,26.75697887118581,6,7,85.71428571428571,120.0,1,5.32,3.886328365997391,1.4336716340026094,00-0031408,Mike,Evans,13,M.Evans
3930,2018,REG,11,Mohamed Sanu,WR,ATL,4.514,2.306442364022358,11.261666666666665,22.027709861450695,4,6,66.66666666666666,56.0,0,4.865000000000002,2.01256616978759,2.852433830212412,00-0029632,Mohamed,Sanu,12,M.Sanu
3931,2018,REG,11,Brandin Cooks,WR,LAR,4.488333333333333,3.208991520260783,12.253333333333332,29.493531240597736,8,12,66.66666666666666,107.0,0,9.0125,9.996798250167444,-0.9842982501674449,00-0031236,Brandin,Cooks,12,B.Cooks
3932,2018,REG,11,Davante Adams,WR,GB,4.276999999999999,3.7057926980912987,15.832500000000001,56.376854599406535,10,12,83.33333333333334,166.0,0,5.585999999999999,5.761719297741001,-0.1757192977410016,00-0031381,Davante,Adams,17,D.Adams
3933,2018,REG,11,Robert Woods,WR,LAR,4.262857142857143,2.4716561928842142,15.321818181818184,33.806037508775454,4,11,36.36363636363637,72.0,1,1.8924999999999992,3.8063724750282546,-1.9138724750282554,00-0030431,Robert,Woods,17,R.Woods
3934,2018,REG,11,Tajae Sharpe,WR,TEN,4.112,4.089080043197365,7.878571428571429,25.873797794980057,5,7,71.42857142857143,37.0,1,2.003999999999999,2.7627972032833896,-0.7587972032833905,00-0032778,Tajae,Sharpe,19,T.Sharpe
3935,2018,REG,11,Amari Cooper,WR,DAL,4.0280000000000005,1.8333983883715828,7.724000000000004,19.71917283635436,3,5,60.0,36.0,0,3.7066666666666634,1.6914837578952227,2.0151829087714406,00-0031544,Amari,Cooper,19,A.Cooper
3936,2018,REG,11,O.J. Howard,TE,TB,3.9933333333333336,2.1577541177271993,9.68833333333333,15.410514037273662,5,6,83.33333333333334,78.0,0,6.956000000000003,6.041590289564328,0.9144097104356748,00-0033879,O'Terrius,Howard,80,O.Howard
3937,2018,REG,11,Keith Kirkwood,WR,NO,3.8360000000000007,2.496196623469983,8.867999999999999,11.43608789848344,3,5,60.0,33.0,0,4.720000000000002,4.839459618372833,-0.11945961837283026,00-0034317,Keith,Kirkwood,18,K.Kirkwood
3938,2018,REG,11,Devin Funchess,WR,CAR,3.7375,1.555704643629222,15.8225,35.963292326050514,2,8,25.0,39.0,0,3.1449999999999996,4.151008297758381,-1.006008297758381,00-0032055,Devin,Funchess,17,D.Funchess
3939,2018,REG,11,DeAndre Hopkins,WR,HOU,3.7049999999999996,3.3147738086714207,11.579999999999998,52.588555858310606,5,6,83.33333333333334,56.0,1,0.4219999999999985,0.8071725073336445,-0.38517250733364605,00-0030564,DeAndre,Hopkins,10,D.Hopkins
3940,2018,REG,11,Marcell Ateman,WR,LV,3.2940000000000005,2.608513982165634,8.419999999999998,18.501428257525816,4,5,80.0,50.0,0,4.545000000000002,6.811484288182783,-2.266484288182781,00-0034747,Marcell,Ateman,88,M.Ateman
3941,2018,REG,11,Allen Robinson,WR,CHI,3.2533333333333334,1.5300466933812622,11.284285714285714,33.79685093274003,3,7,42.857142857142854,39.0,0,3.590000000000001,2.5398048008033434,1.0501951991966578,00-0031428,Allen,Robinson,12,A.Robinson II
3942,2018,REG,11,Josh Reynolds,WR,LAR,3.1757142857142857,2.2756296985867364,11.469999999999999,18.405375589208706,6,8,75.0,80.0,1,4.083333333333335,3.9289274086611385,0.15440592467219627,00-0033943,Joshua,Reynolds,83,J.Reynolds
3943,2018,REG,11,John Ross,WR,CIN,3.0714285714285716,1.2776885995897658,13.588571428571429,28.327228327228333,2,7,28.57142857142857,27.0,1,0.620000000000001,0.21839977825936785,0.40160022174063315,00-0033460,John,Ross,15,J.Ross
3944,2018,REG,11,Julio Jones,WR,ATL,2.8525,1.9852329541560907,21.074444444444442,61.83211083944581,6,9,66.66666666666666,118.0,1,3.754999999999999,2.2369831485574987,1.5180168514425003,00-0027944,Quintorris,Jones,11,J.Jones
3945,2018,REG,11,David Moore,WR,SEA,2.75375,2.3382298978900584,15.57125,40.08559660187925,4,8,50.0,57.0,0,3.6625000000000014,5.1753915636820835,-1.512891563682082,00-0033589,David,Moore,83,D.Moore
3946,2018,REG,11,Michael Gallup,WR,DAL,2.674,0.9980282248887142,19.147999999999996,48.88435026806228,1,5,20.0,10.0,0,-0.519999999999996,0.13299917722724786,-0.6529991772272439,00-0034764,Michael,Gallup,13,M.Gallup
3947,2018,REG,12,Jared Cook,TE,LV,9.1275,2.5669803132427758,6.1739999999999995,10.285885645741704,2,5,40.0,32.0,1,8.575000000000003,4.8622007389240025,3.7127992610760003,00-0027061,Jared,Cook,87,J.Cook
3948,2018,REG,12,DeSean Jackson,WR,TB,8.772857142857143,3.951511774580889,16.17625,34.782959279666706,3,8,37.5,19.0,0,-0.049999999999999524,0.5468350568912873,-0.5968350568912868,00-0026189,DeSean,Jackson,11,D.Jackson
3949,2018,REG,12,Trey Quinn,WR,WAS,7.838333333333334,2.7383185908489,7.19166666666667,12.63913298183949,5,6,83.33333333333334,26.0,1,-0.12600000000000122,1.2802152465683214,-1.4062152465683226,00-0034339,David,Quinn,14,T.Quinn
3950,2018,REG,12,Tyler Lockett,WR,SEA,7.803999999999999,2.5433153078496558,14.354,22.204003341274017,5,5,100.0,107.0,1,7.134,3.658418373427776,3.4755816265722244,00-0032211,Tyler,Lockett,16,T.Lockett
3951,2018,REG,12,Doug Baldwin,WR,SEA,7.505,4.391604918936944,7.157142857142858,15.499798904804631,5,7,71.42857142857143,39.0,0,5.58,6.581620626128506,-1.0016206261285063,00-0028434,Doug,Baldwin,89,D.Baldwin
3952,2018,REG,12,David Moore,WR,SEA,7.469999999999999,2.2316160139964376,21.913999999999998,33.89846239519847,4,5,80.0,103.0,1,3.610000000000001,2.2424637592291674,1.3675362407708338,00-0033589,David,Moore,83,D.Moore
3953,2018,REG,12,Sterling Shepard,WR,NYG,7.28,4.331188335763348,5.836666666666669,11.243097470142548,4,6,66.66666666666666,37.0,0,6.039999999999999,6.231864609636915,-0.19186460963691587,00-0032385,Sterling,Shepard,87,S.Shepard
3954,2018,REG,12,Robby Anderson,WR,NYJ,7.186,3.1680425856773087,17.836000000000002,26.28042671067367,2,5,40.0,22.0,0,5.834999999999994,6.171865385775391,-0.33686538577539693,00-0032688,Robby,Anderson,11,R.Anderson
3955,2018,REG,12,Keenan Allen,WR,LAC,7.168333333333333,2.7559728530646894,7.097142857142858,33.23521541343323,7,7,100.0,72.0,1,4.088571428571427,4.064572316041385,0.023999112530042055,00-0030279,Keenan,Allen,13,K.Allen
3956,2018,REG,12,Jarvis Landry,WR,CLE,6.953999999999999,2.5206373840237406,8.803999999999998,16.883365934108078,3,5,60.0,30.0,0,3.526666666666666,2.141346171236817,1.3853204954298488,00-0031382,Jarvis,Landry,80,J.Landry
3957,2018,REG,12,Adam Humphries,WR,TB,6.856,6.011994514800442,3.320000000000002,5.354119070017474,6,6,100.0,54.0,1,5.679999999999997,5.9673868938425585,-0.28738689384256144,00-0032009,Adam,Humphries,10,A.Humphries
3958,2018,REG,12,JuJu Smith-Schuster,WR,PIT,6.703749999999999,3.829510519199109,8.608235294117648,36.43652117620697,13,17,76.47058823529412,189.0,1,7.534615384615384,4.8979632943018645,2.636652090313519,00-0033857,John,Smith-Schuster,19,J.Smith-Schuster
3959,2018,REG,12,Demaryius Thomas,WR,HOU,6.564,2.344945498626909,7.739999999999997,20.057009587976154,4,5,80.0,38.0,2,3.9300000000000015,4.020600114487365,-0.09060011448736383,00-0027874,Demaryius,Thomas,87,De.Thomas
3960,2018,REG,12,Rob Gronkowski,TE,NE,6.558333333333334,2.0328103759339426,14.48142857142857,34.409368635437886,3,7,42.857142857142854,56.0,1,4.459999999999998,4.697919025709173,-0.237919025709175,00-0027656,Robert,Gronkowski,87,R.Gronkowski
3961,2018,REG,12,Zach Ertz,TE,PHI,6.468571428571429,2.6155629813171593,7.811250000000001,35.4291869826511,7,8,87.5,91.0,1,4.137142857142856,3.1483909883850822,0.9887518687577739,00-0030061,Zachary,Ertz,86,Z.Ertz
3962,2018,REG,12,Antonio Callaway,WR,CLE,6.392,2.845467182800971,20.509999999999998,39.331875886932835,4,5,80.0,62.0,1,3.9849999999999977,2.6628605952547844,1.3221394047452133,00-0034772,Antonio,Callaway,11,A.Callaway
3963,2018,REG,12,T.Y. Hilton,WR,IND,6.385,2.778150010180549,11.105,37.38931349112825,7,10,70.0,125.0,0,12.308571428571428,9.975323363944524,2.333248064626904,00-0029608,Eugene,Hilton,13,T.Hilton
3964,2018,REG,12,Jermaine Kearse,WR,NYJ,6.366666666666666,2.0199353980398866,11.823333333333332,41.81057346614016,6,12,50.0,66.0,1,4.195,3.8099396258798683,0.38506037412013194,00-0029159,Jermaine,Kearse,10,J.Kearse
3965,2018,REG,12,Emmanuel Sanders,WR,DEN,6.304999999999999,2.41607505659504,13.88583333333333,58.73043846045396,7,12,58.333333333333336,86.0,1,2.8728571428571437,2.7788489323177257,0.09400821053941799,00-0027685,Emmanuel,Sanders,10,E.Sanders
3966,2018,REG,12,John Brown,WR,BAL,6.22,2.413129209060781,10.044285714285715,35.7575141128007,1,7,14.285714285714285,25.0,0,11.090000000000003,6.065847968675371,5.024152031324633,00-0031051,John,Brown,13,J.Brown
3967,2018,REG,12,Kyle Rudolph,TE,MIN,6.213333333333334,2.8117369144934323,6.952857142857142,17.65644839470343,7,7,100.0,63.0,0,2.047142857142858,2.6079092369489882,-0.5607663798061302,00-0027981,Kyle,Rudolph,82,K.Rudolph
3968,2018,REG,12,Antonio Brown,WR,PIT,6.208333333333333,2.8022914413931015,6.729230769230767,21.781241441127403,9,13,69.23076923076923,67.0,0,2.893333333333334,2.9727691239731584,-0.07943579063982442,00-0027793,Antonio,Brown,84,A.Brown
3969,2018,REG,12,Calvin Ridley,WR,ATL,6.166153846153846,2.6236538673423158,12.147692307692306,38.22710658178209,8,13,61.53846153846154,93.0,1,5.647499999999999,5.7101458112705075,-0.06264581127050839,00-0034837,Calvin,Ridley,18,C.Ridley
3970,2018,REG,12,Marcell Ateman,WR,LV,6.153,2.6971679849167463,10.074000000000002,33.566573370651746,3,10,30.0,16.0,0,1.2166666666666686,2.0520358378098535,-0.835369171143185,00-0034747,Marcell,Ateman,88,M.Ateman
3971,2018,REG,12,Ryan Switzer,WR,PIT,6.147142857142858,1.902125147493115,7.45125,14.842018773497998,6,8,75.0,67.0,0,2.231666666666667,2.6637203921443793,-0.43205372547771237,00-0033562,Ryan,Switzer,10,R.Switzer
