,game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
242394,2016_01_CAR_DEN,money_line,DEN,,140,0.0,110.0,5Dimes,2016
242395,2016_01_CAR_DEN,money_line,DEN,,140,0.0,110.0,sportbet,2016
242396,2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-130.0,5Dimes,2016
242397,2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-130.0,sportbet,2016
242398,2016_01_CAR_DEN,money_line,DEN,,130,0.0,-105.0,bet365,2016
242399,2016_01_CAR_DEN,money_line,CAR,,-150,0.0,-115.0,bet365,2016
242400,2016_01_CAR_DEN,money_line,DEN,,135,0.0,140.0,BETOnline,2016
242401,2016_01_CAR_DEN,money_line,DEN,,135,0.0,140.0,SPORTS BETTING,2016
242402,2016_01_CAR_DEN,money_line,CAR,,-155,0.0,-160.0,BETOnline,2016
242403,2016_01_CAR_DEN,money_line,CAR,,-155,0.0,-160.0,SPORTS BETTING,2016
242404,2016_01_CAR_DEN,money_line,DEN,,140,0.0,155.0,BOVADA,2016
242405,2016_01_CAR_DEN,money_line,DEN,,140,0.0,155.0,bodog,2016
242406,2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-175.0,BOVADA,2016
242407,2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-175.0,bodog,2016
242408,2016_01_CAR_DEN,money_line,DEN,,128,0.0,165.0,BOOKMAKER,2016
242409,2016_01_CAR_DEN,money_line,DEN,,128,0.0,165.0,BetCRIS,2016
242410,2016_01_CAR_DEN,money_line,CAR,,-148,0.0,-185.0,BOOKMAKER,2016
242411,2016_01_CAR_DEN,money_line,CAR,,-148,0.0,-185.0,BetCRIS,2016
242412,2016_01_CAR_DEN,money_line,DEN,,130,0.0,115.0,JAZZ,2016
242413,2016_01_CAR_DEN,money_line,CAR,,-150,0.0,-135.0,JAZZ,2016
242414,2016_01_CAR_DEN,money_line,DEN,,125,0.0,165.0,JUSTBET,2016
242415,2016_01_CAR_DEN,money_line,CAR,,-145,0.0,-185.0,JUSTBET,2016
242416,2016_01_CAR_DEN,money_line,DEN,,143,0.0,154.0,MATCHBOOK,2016
242417,2016_01_CAR_DEN,money_line,CAR,,-145,0.0,-168.0,MATCHBOOK,2016
242418,2016_01_CAR_DEN,money_line,DEN,,136,0.0,140.0,PINNACLE,2016
242419,2016_01_CAR_DEN,money_line,CAR,,-150,0.0,-155.0,PINNACLE,2016
242420,2016_01_CAR_DEN,money_line,DEN,,135,0.0,160.0,intertops,2016
242421,2016_01_CAR_DEN,money_line,CAR,,-155,0.0,-180.0,intertops,2016
242422,2016_01_CAR_DEN,money_line,DEN,,135,0.0,115.0,Sports Interaction,2016
242423,2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-135.0,Sports Interaction,2016
242424,2016_01_CAR_DEN,money_line,DEN,,140,0.0,155.0,youwager.eu,2016
242425,2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-175.0,youwager.eu,2016
242426,2016_01_CAR_DEN,money_line,DEN,,139,0.0,112.0,HERITAGE,2016
242427,2016_01_CAR_DEN,money_line,CAR,,-159,0.0,-132.0,HERITAGE,2016
242428,2016_01_CAR_DEN,money_line,DEN,,133,0.0,165.0,SBR,2016
242429,2016_01_CAR_DEN,money_line,CAR,,-153,0.0,-185.0,SBR,2016
242430,2016_01_CAR_DEN,money_line,DEN,,139,0.0,112.0,WAGERWEB,2016
242431,2016_01_CAR_DEN,money_line,CAR,,-159,0.0,-132.0,WAGERWEB,2016
242432,2016_01_CAR_DEN,money_line,DEN,,135,0.0,-110.0,GT BETS,2016
242433,2016_01_CAR_DEN,money_line,CAR,,-155,0.0,-110.0,GT BETS,2016
242434,2016_01_CAR_DEN,money_line,DEN,,150,0.0,145.0,MY BOOKIE,2016
242435,2016_01_CAR_DEN,money_line,CAR,,-170,0.0,-170.0,MY BOOKIE,2016
242436,2016_01_CAR_DEN,spread,DEN,3.0,-110,-1.0,-120.0,5Dimes,2016
242437,2016_01_CAR_DEN,spread,DEN,3.0,-110,-1.0,-120.0,sportbet,2016
242438,2016_01_CAR_DEN,spread,CAR,-3.0,-110,1.0,100.0,5Dimes,2016
242439,2016_01_CAR_DEN,spread,CAR,-3.0,-110,1.0,100.0,sportbet,2016
242440,2016_01_CAR_DEN,spread,DEN,3.0,-115,-2.0,-110.0,bet365,2016
242441,2016_01_CAR_DEN,spread,CAR,-3.0,-105,2.0,-110.0,bet365,2016
242442,2016_01_CAR_DEN,spread,DEN,3.0,-110,-1.5,-110.0,BETOnline,2016
242443,2016_01_CAR_DEN,spread,DEN,3.0,-110,-1.5,-110.0,SPORTS BETTING,2016
242444,2016_01_CAR_DEN,spread,CAR,-3.0,-110,1.5,-110.0,BETOnline,2016
242445,2016_01_CAR_DEN,spread,CAR,-3.0,-110,1.5,-110.0,SPORTS BETTING,2016
242446,2016_01_CAR_DEN,spread,DEN,3.0,100,3.0,105.0,BOVADA,2016
242447,2016_01_CAR_DEN,spread,DEN,3.0,100,3.0,105.0,bodog,2016
242448,2016_01_CAR_DEN,spread,CAR,-3.0,-120,-3.0,-125.0,BOVADA,2016
242449,2016_01_CAR_DEN,spread,CAR,-3.0,-120,-3.0,-125.0,bodog,2016
242450,2016_01_CAR_DEN,spread,DEN,3.0,-125,-2.5,-110.0,BOOKMAKER,2016
242451,2016_01_CAR_DEN,spread,DEN,3.0,-125,-2.5,-110.0,BetCRIS,2016
242452,2016_01_CAR_DEN,spread,CAR,-3.0,105,2.5,-110.0,BOOKMAKER,2016
242453,2016_01_CAR_DEN,spread,CAR,-3.0,105,2.5,-110.0,BetCRIS,2016
242454,2016_01_CAR_DEN,spread,DEN,3.0,-115,-1.5,-115.0,JAZZ,2016
242455,2016_01_CAR_DEN,spread,CAR,-3.0,-105,1.5,-105.0,JAZZ,2016
242456,2016_01_CAR_DEN,spread,DEN,3.0,-125,-2.5,-110.0,JUSTBET,2016
242457,2016_01_CAR_DEN,spread,CAR,-3.0,105,2.5,-110.0,JUSTBET,2016
242458,2016_01_CAR_DEN,spread,DEN,-0.5,102,2.0,104.0,MATCHBOOK,2016
242459,2016_01_CAR_DEN,spread,CAR,0.5,-104,-2.0,-108.0,MATCHBOOK,2016
242460,2016_01_CAR_DEN,spread,DEN,3.0,-111,-1.0,-102.0,PINNACLE,2016
242461,2016_01_CAR_DEN,spread,CAR,-3.0,101,1.0,-108.0,PINNACLE,2016
242462,2016_01_CAR_DEN,spread,DEN,3.0,-105,2.0,-105.0,intertops,2016
242463,2016_01_CAR_DEN,spread,CAR,-3.0,-115,-2.0,-115.0,intertops,2016
242464,2016_01_CAR_DEN,spread,DEN,3.0,100,-1.0,-110.0,Sports Interaction,2016
242465,2016_01_CAR_DEN,spread,CAR,-3.0,-120,1.0,-110.0,Sports Interaction,2016
242466,2016_01_CAR_DEN,spread,DEN,3.0,-110,0.0,-110.0,youwager.eu,2016
242467,2016_01_CAR_DEN,spread,CAR,-3.0,-110,0.0,-110.0,youwager.eu,2016
242468,2016_01_CAR_DEN,spread,DEN,3.0,-105,-1.5,-105.0,HERITAGE,2016
242469,2016_01_CAR_DEN,spread,CAR,-3.0,-105,1.5,-105.0,HERITAGE,2016
242470,2016_01_CAR_DEN,spread,DEN,3.0,-115,-2.0,-110.0,SBR,2016
242471,2016_01_CAR_DEN,spread,CAR,-3.0,-105,2.0,-110.0,SBR,2016
242472,2016_01_CAR_DEN,spread,DEN,3.0,-108,-1.5,-108.0,WAGERWEB,2016
242473,2016_01_CAR_DEN,spread,CAR,-3.0,-112,1.5,-112.0,WAGERWEB,2016
242474,2016_01_CAR_DEN,spread,DEN,3.0,-110,-1.5,-110.0,GT BETS,2016
242475,2016_01_CAR_DEN,spread,CAR,-3.0,-110,1.5,-110.0,GT BETS,2016
242476,2016_01_CAR_DEN,spread,DEN,3.0,105,0.0,-110.0,MY BOOKIE,2016
242477,2016_01_CAR_DEN,spread,CAR,-3.0,-125,0.0,-110.0,MY BOOKIE,2016
242478,2016_01_CAR_DEN,total,under,41.0,-110,43.5,-110.0,5Dimes,2016
242479,2016_01_CAR_DEN,total,under,41.0,-110,43.5,-110.0,sportbet,2016
242480,2016_01_CAR_DEN,total,over,41.0,-110,43.5,-110.0,5Dimes,2016
242481,2016_01_CAR_DEN,total,over,41.0,-110,43.5,-110.0,sportbet,2016
242482,2016_01_CAR_DEN,total,under,41.0,-105,43.5,-110.0,bet365,2016
242483,2016_01_CAR_DEN,total,over,41.0,-115,43.5,-110.0,bet365,2016
242484,2016_01_CAR_DEN,total,under,40.5,-110,43.0,-110.0,BETOnline,2016
242485,2016_01_CAR_DEN,total,under,40.5,-110,43.0,-110.0,SPORTS BETTING,2016
242486,2016_01_CAR_DEN,total,over,40.5,-110,43.0,-110.0,BETOnline,2016
242487,2016_01_CAR_DEN,total,over,40.5,-110,43.0,-110.0,SPORTS BETTING,2016
242488,2016_01_CAR_DEN,total,under,40.5,-105,41.5,-110.0,BOVADA,2016
242489,2016_01_CAR_DEN,total,under,40.5,-105,41.5,-110.0,bodog,2016
242490,2016_01_CAR_DEN,total,over,40.5,-115,41.5,-110.0,BOVADA,2016
242491,2016_01_CAR_DEN,total,over,40.5,-115,41.5,-110.0,bodog,2016
242492,2016_01_CAR_DEN,total,under,41.0,-105,43.5,-110.0,BOOKMAKER,2016
242493,2016_01_CAR_DEN,total,under,41.0,-105,43.5,-110.0,BetCRIS,2016
242494,2016_01_CAR_DEN,total,over,41.0,-115,43.5,-110.0,BOOKMAKER,2016
242495,2016_01_CAR_DEN,total,over,41.0,-115,43.5,-110.0,BetCRIS,2016
242496,2016_01_CAR_DEN,total,under,41.0,-110,43.5,-110.0,JAZZ,2016
242497,2016_01_CAR_DEN,total,over,41.0,-110,43.5,-110.0,JAZZ,2016
242498,2016_01_CAR_DEN,total,under,41.0,-105,43.5,-110.0,JUSTBET,2016
242499,2016_01_CAR_DEN,total,over,41.0,-115,43.5,-110.0,JUSTBET,2016
242500,2016_01_CAR_DEN,total,under,20.5,-111,43.0,-102.0,MATCHBOOK,2016
242501,2016_01_CAR_DEN,total,over,20.5,-105,43.0,-102.0,MATCHBOOK,2016
242502,2016_01_CAR_DEN,total,under,40.5,-110,43.0,-105.0,PINNACLE,2016
242503,2016_01_CAR_DEN,total,over,40.5,-100,43.0,-105.0,PINNACLE,2016
242504,2016_01_CAR_DEN,total,under,41.0,-110,42.5,-110.0,intertops,2016
242505,2016_01_CAR_DEN,total,over,41.0,-110,42.5,-110.0,intertops,2016
242506,2016_01_CAR_DEN,total,under,41.0,-110,43.5,-110.0,Sports Interaction,2016
242507,2016_01_CAR_DEN,total,over,41.0,-110,43.5,-110.0,Sports Interaction,2016
242508,2016_01_CAR_DEN,total,under,41.0,-110,43.0,-110.0,youwager.eu,2016
242509,2016_01_CAR_DEN,total,over,41.0,-110,43.0,-110.0,youwager.eu,2016
242510,2016_01_CAR_DEN,total,under,40.5,-105,43.0,-105.0,HERITAGE,2016
242511,2016_01_CAR_DEN,total,over,40.5,-105,43.0,-105.0,HERITAGE,2016
242512,2016_01_CAR_DEN,total,under,40.5,-110,43.5,-110.0,SBR,2016
242513,2016_01_CAR_DEN,total,over,40.5,-110,43.5,-110.0,SBR,2016
242514,2016_01_CAR_DEN,total,under,40.5,-113,43.0,-114.0,WAGERWEB,2016
242515,2016_01_CAR_DEN,total,over,40.5,-107,43.0,-106.0,WAGERWEB,2016
242516,2016_01_CAR_DEN,total,under,40.5,-110,43.0,-110.0,GT BETS,2016
242517,2016_01_CAR_DEN,total,over,40.5,-110,43.0,-110.0,GT BETS,2016
242518,2016_01_CAR_DEN,total,under,40.5,-110,43.5,-110.0,MY BOOKIE,2016
242519,2016_01_CAR_DEN,total,over,40.5,-110,43.5,-110.0,MY BOOKIE,2016
242520,2016_01_TB_ATL,money_line,TB,,120,0.0,145.0,5Dimes,2016
242521,2016_01_TB_ATL,money_line,TB,,120,0.0,145.0,sportbet,2016
242522,2016_01_TB_ATL,money_line,ATL,,-140,0.0,-165.0,5Dimes,2016
242523,2016_01_TB_ATL,money_line,ATL,,-140,0.0,-165.0,sportbet,2016
242524,2016_01_TB_ATL,money_line,TB,,120,0.0,145.0,bet365,2016
242525,2016_01_TB_ATL,money_line,ATL,,-140,0.0,-165.0,bet365,2016
242526,2016_01_TB_ATL,money_line,TB,,116,0.0,140.0,BETOnline,2016
242527,2016_01_TB_ATL,money_line,TB,,116,0.0,140.0,SPORTS BETTING,2016
242528,2016_01_TB_ATL,money_line,ATL,,-136,0.0,-160.0,BETOnline,2016
242529,2016_01_TB_ATL,money_line,ATL,,-136,0.0,-160.0,SPORTS BETTING,2016
242530,2016_01_TB_ATL,money_line,TB,,120,0.0,140.0,BOOKMAKER,2016
242531,2016_01_TB_ATL,money_line,TB,,120,0.0,140.0,BetCRIS,2016
242532,2016_01_TB_ATL,money_line,ATL,,-140,0.0,-160.0,BOOKMAKER,2016
242533,2016_01_TB_ATL,money_line,ATL,,-140,0.0,-160.0,BetCRIS,2016
242534,2016_01_TB_ATL,money_line,TB,,115,0.0,150.0,JAZZ,2016
242535,2016_01_TB_ATL,money_line,ATL,,-135,0.0,-170.0,JAZZ,2016
242536,2016_01_TB_ATL,money_line,TB,,120,0.0,140.0,JUSTBET,2016
242537,2016_01_TB_ATL,money_line,ATL,,-140,0.0,-160.0,JUSTBET,2016
242538,2016_01_TB_ATL,money_line,TB,,126,0.0,145.0,MATCHBOOK,2016
242539,2016_01_TB_ATL,money_line,ATL,,-129,0.0,-158.0,MATCHBOOK,2016
242540,2016_01_TB_ATL,money_line,TB,,120,0.0,144.0,PINNACLE,2016
242541,2016_01_TB_ATL,money_line,ATL,,-133,0.0,-160.0,PINNACLE,2016
242542,2016_01_TB_ATL,money_line,TB,,115,0.0,140.0,intertops,2016
242543,2016_01_TB_ATL,money_line,ATL,,-135,0.0,-160.0,intertops,2016
242544,2016_01_TB_ATL,money_line,TB,,115,0.0,155.0,Sports Interaction,2016
242545,2016_01_TB_ATL,money_line,ATL,,-135,0.0,-185.0,Sports Interaction,2016
242546,2016_01_TB_ATL,money_line,TB,,115,0.0,135.0,youwager.eu,2016
242547,2016_01_TB_ATL,money_line,ATL,,-135,0.0,-155.0,youwager.eu,2016
242548,2016_01_TB_ATL,money_line,TB,,117,0.0,144.0,HERITAGE,2016
242549,2016_01_TB_ATL,money_line,ATL,,-137,0.0,-164.0,HERITAGE,2016
242550,2016_01_TB_ATL,money_line,TB,,120,0.0,140.0,SBR,2016
242551,2016_01_TB_ATL,money_line,ATL,,-140,0.0,-160.0,SBR,2016
242552,2016_01_TB_ATL,money_line,TB,,117,0.0,144.0,WAGERWEB,2016
242553,2016_01_TB_ATL,money_line,ATL,,-137,0.0,-164.0,WAGERWEB,2016
242554,2016_01_TB_ATL,money_line,TB,,116,0.0,140.0,GT BETS,2016
242555,2016_01_TB_ATL,money_line,ATL,,-136,0.0,-160.0,GT BETS,2016
242556,2016_01_TB_ATL,money_line,TB,,120,0.0,135.0,MY BOOKIE,2016
242557,2016_01_TB_ATL,money_line,ATL,,-140,0.0,-160.0,MY BOOKIE,2016
242558,2016_01_TB_ATL,spread,TB,2.5,-105,3.0,-105.0,5Dimes,2016
242559,2016_01_TB_ATL,spread,TB,2.5,-105,3.0,-105.0,sportbet,2016
242560,2016_01_TB_ATL,spread,ATL,-2.5,-115,-3.0,-115.0,5Dimes,2016
242561,2016_01_TB_ATL,spread,ATL,-2.5,-115,-3.0,-115.0,sportbet,2016
242562,2016_01_TB_ATL,spread,TB,2.5,-105,3.0,-105.0,bet365,2016
242563,2016_01_TB_ATL,spread,ATL,-2.5,-115,-3.0,-115.0,bet365,2016
242564,2016_01_TB_ATL,spread,TB,2.5,-110,3.0,-110.0,BETOnline,2016
242565,2016_01_TB_ATL,spread,TB,2.5,-110,3.0,-110.0,SPORTS BETTING,2016
242566,2016_01_TB_ATL,spread,ATL,-2.5,-110,-3.0,-110.0,BETOnline,2016
242567,2016_01_TB_ATL,spread,ATL,-2.5,-110,-3.0,-110.0,SPORTS BETTING,2016
242568,2016_01_TB_ATL,spread,TB,3.0,-125,3.0,-115.0,BOVADA,2016
242569,2016_01_TB_ATL,spread,TB,3.0,-125,3.0,-115.0,bodog,2016
242570,2016_01_TB_ATL,spread,ATL,-3.0,105,-3.0,-105.0,BOVADA,2016
242571,2016_01_TB_ATL,spread,ATL,-3.0,105,-3.0,-105.0,bodog,2016
242572,2016_01_TB_ATL,spread,TB,2.5,-105,3.0,-105.0,BOOKMAKER,2016
242573,2016_01_TB_ATL,spread,TB,2.5,-105,3.0,-105.0,BetCRIS,2016
242574,2016_01_TB_ATL,spread,ATL,-2.5,-115,-3.0,-115.0,BOOKMAKER,2016
242575,2016_01_TB_ATL,spread,ATL,-2.5,-115,-3.0,-115.0,BetCRIS,2016
242576,2016_01_TB_ATL,spread,TB,2.5,-110,3.0,-105.0,JAZZ,2016
242577,2016_01_TB_ATL,spread,ATL,-2.5,-110,-3.0,-115.0,JAZZ,2016
242578,2016_01_TB_ATL,spread,TB,2.5,-105,3.0,-105.0,JUSTBET,2016
242579,2016_01_TB_ATL,spread,ATL,-2.5,-115,-3.0,-115.0,JUSTBET,2016
242580,2016_01_TB_ATL,spread,TB,0.5,-101,3.0,103.0,MATCHBOOK,2016
242581,2016_01_TB_ATL,spread,ATL,-0.5,-102,-3.0,-107.0,MATCHBOOK,2016
242582,2016_01_TB_ATL,spread,TB,2.5,-102,3.0,100.0,PINNACLE,2016
242583,2016_01_TB_ATL,spread,ATL,-2.5,-108,-3.0,-110.0,PINNACLE,2016
242584,2016_01_TB_ATL,spread,TB,2.5,-110,3.0,100.0,intertops,2016
242585,2016_01_TB_ATL,spread,ATL,-2.5,-110,-3.0,-120.0,intertops,2016
242586,2016_01_TB_ATL,spread,TB,2.5,-105,3.0,-105.0,Sports Interaction,2016
242587,2016_01_TB_ATL,spread,ATL,-2.5,-115,-3.0,-115.0,Sports Interaction,2016
242588,2016_01_TB_ATL,spread,TB,2.5,-110,3.0,-105.0,youwager.eu,2016
242589,2016_01_TB_ATL,spread,ATL,-2.5,-110,-3.0,-115.0,youwager.eu,2016
242590,2016_01_TB_ATL,spread,TB,2.5,-105,3.0,100.0,HERITAGE,2016
242591,2016_01_TB_ATL,spread,ATL,-2.5,-105,-3.0,-110.0,HERITAGE,2016
242592,2016_01_TB_ATL,spread,TB,2.5,-110,3.0,-105.0,SBR,2016
242593,2016_01_TB_ATL,spread,ATL,-2.5,-110,-3.0,-115.0,SBR,2016
242594,2016_01_TB_ATL,spread,TB,2.5,-107,3.0,-105.0,WAGERWEB,2016
242595,2016_01_TB_ATL,spread,ATL,-2.5,-113,-3.0,-115.0,WAGERWEB,2016
242596,2016_01_TB_ATL,spread,TB,2.5,-110,3.0,-110.0,GT BETS,2016
242597,2016_01_TB_ATL,spread,ATL,-2.5,-110,-3.0,-110.0,GT BETS,2016
242598,2016_01_TB_ATL,spread,TB,2.5,-105,3.0,-105.0,MY BOOKIE,2016
242599,2016_01_TB_ATL,spread,ATL,-2.5,-115,-3.0,-115.0,MY BOOKIE,2016
242600,2016_01_TB_ATL,total,under,46.5,-108,47.5,-110.0,5Dimes,2016
242601,2016_01_TB_ATL,total,under,46.5,-108,47.5,-110.0,sportbet,2016
242602,2016_01_TB_ATL,total,over,46.5,-102,47.5,-110.0,5Dimes,2016
242603,2016_01_TB_ATL,total,over,46.5,-102,47.5,-110.0,sportbet,2016
242604,2016_01_TB_ATL,total,under,47.0,-110,47.5,-110.0,bet365,2016
242605,2016_01_TB_ATL,total,over,47.0,-110,47.5,-110.0,bet365,2016
242606,2016_01_TB_ATL,total,under,46.5,-110,47.5,-110.0,BETOnline,2016
242607,2016_01_TB_ATL,total,under,46.5,-110,47.5,-110.0,SPORTS BETTING,2016
242608,2016_01_TB_ATL,total,over,46.5,-110,47.5,-110.0,BETOnline,2016
242609,2016_01_TB_ATL,total,over,46.5,-110,47.5,-110.0,SPORTS BETTING,2016
242610,2016_01_TB_ATL,total,under,47.0,-115,47.5,-110.0,BOVADA,2016
242611,2016_01_TB_ATL,total,under,47.0,-115,47.5,-110.0,bodog,2016
242612,2016_01_TB_ATL,total,over,47.0,-105,47.5,-110.0,BOVADA,2016
242613,2016_01_TB_ATL,total,over,47.0,-105,47.5,-110.0,bodog,2016
242614,2016_01_TB_ATL,total,under,47.0,-105,47.5,-110.0,BOOKMAKER,2016
242615,2016_01_TB_ATL,total,under,47.0,-105,47.5,-110.0,BetCRIS,2016
242616,2016_01_TB_ATL,total,over,47.0,-115,47.5,-110.0,BOOKMAKER,2016
242617,2016_01_TB_ATL,total,over,47.0,-115,47.5,-110.0,BetCRIS,2016
242618,2016_01_TB_ATL,total,under,46.5,-110,47.5,-110.0,JAZZ,2016
242619,2016_01_TB_ATL,total,over,46.5,-110,47.5,-110.0,JAZZ,2016
242620,2016_01_TB_ATL,total,under,47.0,-105,47.5,-110.0,JUSTBET,2016
242621,2016_01_TB_ATL,total,over,47.0,-115,47.5,-110.0,JUSTBET,2016
242622,2016_01_TB_ATL,total,under,24.0,-110,47.5,-102.0,MATCHBOOK,2016
242623,2016_01_TB_ATL,total,over,24.0,105,47.5,-102.0,MATCHBOOK,2016
242624,2016_01_TB_ATL,total,under,46.5,-105,47.5,-105.0,PINNACLE,2016
242625,2016_01_TB_ATL,total,over,46.5,-105,47.5,-105.0,PINNACLE,2016
242626,2016_01_TB_ATL,total,under,46.5,-110,47.5,-110.0,intertops,2016
242627,2016_01_TB_ATL,total,over,46.5,-110,47.5,-110.0,intertops,2016
242628,2016_01_TB_ATL,total,under,47.0,-110,47.5,-110.0,Sports Interaction,2016
242629,2016_01_TB_ATL,total,over,47.0,-110,47.5,-110.0,Sports Interaction,2016
242630,2016_01_TB_ATL,total,under,47.0,-110,47.5,-110.0,youwager.eu,2016
242631,2016_01_TB_ATL,total,over,47.0,-110,47.5,-110.0,youwager.eu,2016
242632,2016_01_TB_ATL,total,under,47.0,-105,47.5,-105.0,HERITAGE,2016
242633,2016_01_TB_ATL,total,over,47.0,-105,47.5,-105.0,HERITAGE,2016
242634,2016_01_TB_ATL,total,under,47.0,-106,47.5,-110.0,SBR,2016
242635,2016_01_TB_ATL,total,over,47.0,-114,47.5,-110.0,SBR,2016
242636,2016_01_TB_ATL,total,under,47.0,-111,47.5,-110.0,WAGERWEB,2016
242637,2016_01_TB_ATL,total,over,47.0,-109,47.5,-110.0,WAGERWEB,2016
242638,2016_01_TB_ATL,total,under,46.5,-110,47.5,-110.0,GT BETS,2016
242639,2016_01_TB_ATL,total,over,46.5,-110,47.5,-110.0,GT BETS,2016
242640,2016_01_TB_ATL,total,under,47.0,-110,47.5,-110.0,MY BOOKIE,2016
242641,2016_01_TB_ATL,total,over,47.0,-110,47.5,-110.0,MY BOOKIE,2016
242642,2016_01_MIN_TEN,money_line,TEN,,110,0.0,113.0,5Dimes,2016
242643,2016_01_MIN_TEN,money_line,TEN,,110,0.0,113.0,sportbet,2016
242644,2016_01_MIN_TEN,money_line,MIN,,-130,0.0,-133.0,5Dimes,2016
242645,2016_01_MIN_TEN,money_line,MIN,,-130,0.0,-133.0,sportbet,2016
242646,2016_01_MIN_TEN,money_line,TEN,,110,0.0,-110.0,bet365,2016
242647,2016_01_MIN_TEN,money_line,MIN,,-130,0.0,-110.0,bet365,2016
242648,2016_01_MIN_TEN,money_line,TEN,,115,0.0,115.0,BETOnline,2016
242649,2016_01_MIN_TEN,money_line,TEN,,115,0.0,115.0,SPORTS BETTING,2016
242650,2016_01_MIN_TEN,money_line,MIN,,-135,0.0,-135.0,BETOnline,2016
242651,2016_01_MIN_TEN,money_line,MIN,,-135,0.0,-135.0,SPORTS BETTING,2016
242652,2016_01_MIN_TEN,money_line,TEN,,120,0.0,105.0,BOOKMAKER,2016
242653,2016_01_MIN_TEN,money_line,TEN,,120,0.0,105.0,BetCRIS,2016
242654,2016_01_MIN_TEN,money_line,MIN,,-140,0.0,-125.0,BOOKMAKER,2016
242655,2016_01_MIN_TEN,money_line,MIN,,-140,0.0,-125.0,BetCRIS,2016
242656,2016_01_MIN_TEN,money_line,TEN,,110,0.0,-110.0,JAZZ,2016
242657,2016_01_MIN_TEN,money_line,MIN,,-130,0.0,-120.0,JAZZ,2016
242658,2016_01_MIN_TEN,money_line,TEN,,120,0.0,105.0,JUSTBET,2016
242659,2016_01_MIN_TEN,money_line,MIN,,-140,0.0,-125.0,JUSTBET,2016
242660,2016_01_MIN_TEN,money_line,TEN,,118,0.0,119.0,MATCHBOOK,2016
242661,2016_01_MIN_TEN,money_line,MIN,,-123,0.0,-129.0,MATCHBOOK,2016
242662,2016_01_MIN_TEN,money_line,TEN,,115,0.0,118.0,PINNACLE,2016
242663,2016_01_MIN_TEN,money_line,MIN,,-127,0.0,-130.0,PINNACLE,2016
242664,2016_01_MIN_TEN,money_line,TEN,,125,0.0,100.0,intertops,2016
242665,2016_01_MIN_TEN,money_line,MIN,,-145,0.0,-120.0,intertops,2016
242666,2016_01_MIN_TEN,money_line,TEN,,115,0.0,105.0,Sports Interaction,2016
242667,2016_01_MIN_TEN,money_line,MIN,,-135,0.0,-125.0,Sports Interaction,2016
242668,2016_01_MIN_TEN,money_line,TEN,,120,0.0,110.0,youwager.eu,2016
242669,2016_01_MIN_TEN,money_line,MIN,,-140,0.0,-130.0,youwager.eu,2016
242670,2016_01_MIN_TEN,money_line,TEN,,119,0.0,-103.0,HERITAGE,2016
242671,2016_01_MIN_TEN,money_line,MIN,,-139,0.0,-117.0,HERITAGE,2016
242672,2016_01_MIN_TEN,money_line,TEN,,125,0.0,105.0,SBR,2016
242673,2016_01_MIN_TEN,money_line,MIN,,-145,0.0,-125.0,SBR,2016
242674,2016_01_MIN_TEN,money_line,TEN,,119,0.0,-103.0,WAGERWEB,2016
242675,2016_01_MIN_TEN,money_line,MIN,,-139,0.0,-180.0,WAGERWEB,2016
242676,2016_01_MIN_TEN,money_line,TEN,,115,0.0,-110.0,GT BETS,2016
242677,2016_01_MIN_TEN,money_line,MIN,,-135,0.0,-110.0,GT BETS,2016
242678,2016_01_MIN_TEN,money_line,TEN,,115,0.0,110.0,MY BOOKIE,2016
242679,2016_01_MIN_TEN,money_line,MIN,,-135,0.0,-130.0,MY BOOKIE,2016
242680,2016_01_MIN_TEN,spread,TEN,1.0,100,3.0,-110.0,5Dimes,2016
242681,2016_01_MIN_TEN,spread,TEN,1.0,100,3.0,-110.0,sportbet,2016
242682,2016_01_MIN_TEN,spread,MIN,-1.0,-120,-3.0,-110.0,5Dimes,2016
242683,2016_01_MIN_TEN,spread,MIN,-1.0,-120,-3.0,-110.0,sportbet,2016
242684,2016_01_MIN_TEN,spread,TEN,2.5,-115,1.0,-110.0,bet365,2016
242685,2016_01_MIN_TEN,spread,MIN,-2.5,-105,-1.0,-110.0,bet365,2016
242686,2016_01_MIN_TEN,spread,TEN,2.5,-110,3.0,-105.0,BETOnline,2016
242687,2016_01_MIN_TEN,spread,TEN,2.5,-110,3.0,-105.0,SPORTS BETTING,2016
242688,2016_01_MIN_TEN,spread,MIN,-2.5,-110,-3.0,-115.0,BETOnline,2016
242689,2016_01_MIN_TEN,spread,MIN,-2.5,-110,-3.0,-115.0,SPORTS BETTING,2016
242690,2016_01_MIN_TEN,spread,TEN,3.0,-130,2.5,-110.0,BOVADA,2016
242691,2016_01_MIN_TEN,spread,TEN,3.0,-130,2.5,-110.0,bodog,2016
242692,2016_01_MIN_TEN,spread,MIN,-3.0,110,-2.5,-110.0,BOVADA,2016
242693,2016_01_MIN_TEN,spread,MIN,-3.0,110,-2.5,-110.0,bodog,2016
242694,2016_01_MIN_TEN,spread,TEN,2.5,-110,1.0,-110.0,BOOKMAKER,2016
